Card 180: 56 80 35 88  2 24 98 66 71 76 | 77 28 86 36 70 85 65 58 15 32 19 56 61 33 27 79 81 35 16 69 55 57 59 45 82
Card 181:  6 31 42 96 19  4 68 28 58 99 | 48 73 97  4 68 42 70 49 39 56 14 67 89 85 81 96 27 16 15  5 94 69 33 11 44
Card 182: 36  8 13 24 90 99 52  1 56 87 | 12 85  1  9 88 30 74 13 26 80 48 72 10 65 91 44 21 37 70  3 93 29 90 61  7
Card 183: 83 30 76 63 77 11 22 33 15 72 | 83 12 60 16 42 31 63 55 99  1 89 93 88 85 47 48 96 97 29 45  7 75 71  8 33
Card 184: 91  4 17 34 61 70 48 64 38 68 | 66 99 94  3 98 44 90 23 14 38 55 56 68 42 87 95 54 13  7 65  5 18 79 62 57
Card 185: 92 81 63 22 41 13 59 79 40 70 | 94 26 80 48 82 50 23  8 93 49 19 24 58  5 43 16 53 61 37 42 44 40 95 67 25
Card 186:  3 65 75 74 68  4 61 28 91 42 | 56 85 83 29 63 11 20 18 66 53 71 62 33 69 30 93 67 47 72 51  7 80 46 44  9
Card 187: 76 60 87 97 68 27 52 20 12 54 | 87  7  8 14 30 19 39 22 65 24 40 34 61 20 64 81 33 25 69 26 52 76 71 11 60
Card 188: 39 87 24 31 93  1 91 18 20 28 | 47 50 84 24 38  7 37 57 91 96 28 10 14 55 76 35  2 45 29 58 79 27 70 23 21
Card 189: 69 77 14 29 62 32 37 57 61  8 | 73 39 51 80 89 32  8 87 81 62 92 21  4 49 79 40 10 96 55 98 69 74 97 72 37
Card 190: 69 46 86 75 59 29 78 72 16 54 | 18 86 68 63  9 49 50 10 19 77 65 69 79 12 24 76 64 58  1 16 30 13 98 11 75
Card 191: 52 35 79 94 34  5 96 38 70 90 | 65 46 49 11 48  1 29 82 24 85 51 61 84 81 18 20 67 41 33 88 89 25  6 83 68
Card 192:  8 66 41 82 36 43 50 97 29  3 |  5 56 32 47 13 82 50  1 39  8 70 20 97 99 33 76  3 46 43 36 26 66 83 61 29
Card 193: 22 70 17 82  6 24  4 35 32 61 | 24 22 67  2 89 35 95  1 34 82 39 14  5 51 27 26  4 32 43 76 45  9 70 17 30
Card 194: 54 90 83 51 22 45 97 41 92 61 | 32 37 94 87 41 21 98 54 40 14  4 79 61 82 97 59 44 45 28 73 66 84 63 35 23
Card 195: 68 89 18 86  4  5 82 78  3 35 | 14 21 75 98 88 28 44 49 20 95 25 68 67 79 65 30 37 87 61 78  8 73 77 31 16
Card 196: 16 64  6 99 67 55 51 50 37 71 | 12 89 81 63 62 82 85 60 76  8  4 32 83 51 38 69 92 35 10 90 58 56 77 99 29
Card 197: 85 67 81 59 28 36 13 84 83 92 | 67 56 68 12 34 30 60 41 58 92 49 81 22 23 21 18  5 69 71 75 94 53 90 36  9
Card 198: 99 10 39  1 13 21 15 84 44 40 | 64 58 40 26  8 97 83 87 86 85 29 54 44 99  6 80 55 36 84 82 18 92 81 35 15
Card 199: 16 74 44 41 37 70 15 20 36  9 | 63 89 93 59 81 76 85 14 92 30 67 71 69 49  7 39 99 97 62 18 55 83 11 79 36
Card 200: 78 75 82 83 61 95  2 56 49 53 | 66 19 77 94 74 97 79 34 33 16 83 41 81 91 52 62 14 21 35  4 99 50 30 42 36
Card 201: 97 48 74 15  5  4 40 64 95 33 | 83 54 73 81 37 53 85 20 68 51 82 41 27 42 60 63 50 58 98 35  9 23 18  2 32
Card 202: 83 90  4 89 57 72 30 13  8 23 | 99 33 38 70 39 12 71 35 46 94 82 79 44 62 98 74 64 16 32 66 65 95 47 58 23
Card 203: 38 61 14 84 65 96 90 69 53 11 | 24 50 66 56 26 25  3 60 95 19 10 21 12 87 92 37 99 76 71 57 17 55 30  6 44
